Step,Molecule,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Potential_Energy,Kinetic_Energy,Current_Temperature,Total_Energy
8950,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533024,1.005514,-0.121943
9000,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533024,1.005514,-0.121943
9050,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533024,1.005514,-0.121943
9100,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533024,1.005514,-0.121943
9150,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533024,1.005514,-0.121943
9200,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533024,1.005514,-0.121943
9250,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533024,1.005514,-0.121943
9300,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533024,1.005514,-0.121943
9350,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533025,1.005514,-0.121943
9400,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533025,1.005514,-0.121943
9450,0,1.000624,0.821024,0.130588,-0.690809,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533025,1.005514,-0.121942
9500,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533025,1.005514,-0.121942
9550,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744403,-1.719564,-1.410924,-0.224414,-0.654967,0.533025,1.005514,-0.121942
9600,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533025,1.005514,-0.121942
9650,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533025,1.005514,-0.121942
9700,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533025,1.005514,-0.121942
9750,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533025,1.005514,-0.121942
9800,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533025,1.005514,-0.121942
9850,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533026,1.005514,-0.121942
9900,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533026,1.005514,-0.121941
9950,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533026,1.005514,-0.121941
10000,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533026,1.005514,-0.121941
10050,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533026,1.005514,-0.121941
10100,0,1.000624,0.821024,0.130588,-0.690810,-0.186267,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533026,1.005514,-0.121941
10150,0,1.000624,0.821024,0.130588,-0.690810,-0.186268,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533026,1.005514,-0.121941
10200,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533026,1.005514,-0.121941
10250,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744404,-1.719564,-1.410924,-0.224414,-0.654967,0.533026,1.005514,-0.121941
10300,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533027,1.005514,-0.121941
10350,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533027,1.005514,-0.121941
10400,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533027,1.005514,-0.121940
10450,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533027,1.005514,-0.121940
10500,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533027,1.005514,-0.121940
10550,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533027,1.005514,-0.121940
10600,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533027,1.005514,-0.121940
10650,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533027,1.005514,-0.121940
10700,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533027,1.005514,-0.121940
10750,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533027,1.005514,-0.121940
10800,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533028,1.005514,-0.121940
10850,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533028,1.005514,-0.121940
10900,0,1.000624,0.821024,0.130588,-0.690811,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533028,1.005514,-0.121939
10950,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744405,-1.719564,-1.410924,-0.224414,-0.654967,0.533028,1.005514,-0.121939
11000,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533028,1.005514,-0.121939
11050,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533028,1.005514,-0.121939
11100,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533028,1.005514,-0.121939
11150,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533028,1.005514,-0.121939
11200,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533028,1.005514,-0.121939
11250,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533029,1.005514,-0.121939
11300,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533029,1.005514,-0.121939
11350,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533029,1.005514,-0.121938
11400,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533029,1.005514,-0.121938
11450,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533029,1.005514,-0.121938
11500,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533029,1.005514,-0.121938
11550,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533029,1.005514,-0.121938
11600,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533029,1.005514,-0.121938
11650,0,1.000624,0.821024,0.130588,-0.690812,-0.186268,-0.744406,-1.719564,-1.410924,-0.224414,-0.654967,0.533029,1.005514,-0.121938
11700,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533029,1.005514,-0.121938
11750,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533030,1.005514,-0.121938
11800,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533030,1.005514,-0.121938
11850,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533030,1.005514,-0.121937
11900,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533030,1.005514,-0.121937
11950,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533030,1.005514,-0.121937
12000,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533030,1.005514,-0.121937
12050,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533030,1.005514,-0.121937
12100,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533030,1.005514,-0.121937
12150,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533030,1.005514,-0.121937
12200,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533030,1.005514,-0.121937
12250,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533031,1.005514,-0.121937
12300,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744407,-1.719564,-1.410924,-0.224414,-0.654967,0.533031,1.005514,-0.121936
12350,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533031,1.005514,-0.121936
12400,0,1.000624,0.821024,0.130588,-0.690813,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533031,1.005514,-0.121936
12450,0,1.000624,0.821024,0.130588,-0.690814,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533031,1.005514,-0.121936
12500,0,1.000624,0.821024,0.130588,-0.690814,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533031,1.005514,-0.121936
12550,0,1.000624,0.821024,0.130588,-0.690814,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533031,1.005514,-0.121936
12600,0,1.000624,0.821024,0.130588,-0.690814,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533031,1.005514,-0.121936
12650,0,1.000624,0.821024,0.130588,-0.690814,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533031,1.005514,-0.121936
12700,0,1.000624,0.821024,0.130588,-0.690814,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533032,1.005514,-0.121936
12750,0,1.000624,0.821024,0.130588,-0.690814,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533032,1.005514,-0.121936
12800,0,1.000624,0.821024,0.130588,-0.690814,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533032,1.005514,-0.121935
12850,0,1.000624,0.821024,0.130588,-0.690814,-0.186268,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533032,1.005514,-0.121935
12900,0,1.000624,0.821024,0.130588,-0.690814,-0.186269,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533032,1.005514,-0.121935
12950,0,1.000624,0.821024,0.130588,-0.690814,-0.186269,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533032,1.005514,-0.121935
13000,0,1.000624,0.821024,0.130588,-0.690814,-0.186269,-0.744408,-1.719564,-1.410924,-0.224414,-0.654967,0.533032,1.005514,-0.121935
13050,0,1.000624,0.821024,0.130588,-0.690814,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533032,1.005514,-0.121935
13100,0,1.000624,0.821024,0.130588,-0.690814,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533032,1.005514,-0.121935
13150,0,1.000624,0.821024,0.130588,-0.690814,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533032,1.005514,-0.121935
13200,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533033,1.005514,-0.121935
13250,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533033,1.005514,-0.121935
13300,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533033,1.005514,-0.121934
13350,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533033,1.005514,-0.121934
13400,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533033,1.005514,-0.121934
13450,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533033,1.005514,-0.121934
13500,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533033,1.005514,-0.121934
13550,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533033,1.005514,-0.121934
13600,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533033,1.005514,-0.121934
13650,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533034,1.005514,-0.121934
13700,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744409,-1.719564,-1.410924,-0.224414,-0.654967,0.533034,1.005514,-0.121934
13750,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533034,1.005514,-0.121933
13800,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533034,1.005514,-0.121933
13850,0,1.000624,0.821024,0.130588,-0.690815,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533034,1.005514,-0.121933
13900,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533034,1.005514,-0.121933
13950,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533034,1.005514,-0.121933
14000,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533034,1.005514,-0.121933
14050,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533034,1.005514,-0.121933
14100,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533034,1.005514,-0.121933
14150,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533035,1.005514,-0.121933
14200,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533035,1.005514,-0.121933
14250,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533035,1.005514,-0.121932
14300,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533035,1.005514,-0.121932
14350,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744410,-1.719564,-1.410924,-0.224414,-0.654967,0.533035,1.005514,-0.121932
14400,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533035,1.005514,-0.121932
14450,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533035,1.005514,-0.121932
14500,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533035,1.005514,-0.121932
14550,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533035,1.005514,-0.121932
14600,0,1.000624,0.821024,0.130588,-0.690816,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533035,1.005514,-0.121932
14650,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533036,1.005514,-0.121932
14700,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533036,1.005514,-0.121931
14750,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533036,1.005514,-0.121931
14800,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533036,1.005514,-0.121931
14850,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533036,1.005514,-0.121931
14900,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533036,1.005514,-0.121931
14950,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533036,1.005514,-0.121931
15000,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533036,1.005514,-0.121931
15050,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744411,-1.719564,-1.410924,-0.224414,-0.654967,0.533036,1.005514,-0.121931
15100,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533037,1.005514,-0.121931
15150,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533037,1.005514,-0.121931
15200,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533037,1.005514,-0.121930
15250,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533037,1.005514,-0.121930
15300,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533037,1.005514,-0.121930
15350,0,1.000624,0.821024,0.130588,-0.690817,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533037,1.005514,-0.121930
15400,0,1.000624,0.821024,0.130588,-0.690818,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533037,1.005514,-0.121930
15450,0,1.000624,0.821024,0.130588,-0.690818,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533037,1.005514,-0.121930
15500,0,1.000624,0.821024,0.130588,-0.690818,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533037,1.005514,-0.121930
15550,0,1.000624,0.821024,0.130588,-0.690818,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533037,1.005514,-0.121930
15600,0,1.000624,0.821024,0.130588,-0.690818,-0.186269,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533038,1.005514,-0.121930
15650,0,1.000624,0.821024,0.130588,-0.690818,-0.186270,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533038,1.005514,-0.121930
15700,0,1.000624,0.821024,0.130588,-0.690818,-0.186270,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533038,1.005514,-0.121929
15750,0,1.000624,0.821024,0.130588,-0.690818,-0.186270,-0.744412,-1.719564,-1.410924,-0.224414,-0.654967,0.533038,1.005514,-0.121929
15800,0,1.000624,0.821024,0.130588,-0.690818,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533038,1.005514,-0.121929
15850,0,1.000624,0.821024,0.130588,-0.690818,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533038,1.005514,-0.121929
15900,0,1.000624,0.821024,0.130588,-0.690818,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533038,1.005514,-0.121929
15950,0,1.000624,0.821024,0.130588,-0.690818,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533038,1.005514,-0.121929
16000,0,1.000624,0.821024,0.130588,-0.690818,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533038,1.005514,-0.121929
16050,0,1.000624,0.821024,0.130588,-0.690818,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533039,1.005514,-0.121929
16100,0,1.000624,0.821024,0.130588,-0.690818,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533039,1.005514,-0.121929
16150,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533039,1.005514,-0.121928
16200,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533039,1.005514,-0.121928
16250,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533039,1.005514,-0.121928
16300,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533039,1.005514,-0.121928
16350,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533039,1.005514,-0.121928
16400,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533039,1.005514,-0.121928
16450,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744413,-1.719564,-1.410924,-0.224414,-0.654967,0.533039,1.005514,-0.121928
16500,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744414,-1.719564,-1.410924,-0.224414,-0.654967,0.533039,1.005514,-0.121928
16550,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744414,-1.719564,-1.410924,-0.224414,-0.654967,0.533040,1.005514,-0.121928
16600,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744414,-1.719564,-1.410924,-0.224414,-0.654967,0.533040,1.005514,-0.121928
16650,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744414,-1.719564,-1.410924,-0.224414,-0.654967,0.533040,1.005514,-0.121927
16700,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744414,-1.719564,-1.410924,-0.224414,-0.654967,0.533040,1.005515,-0.121927
16750,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744414,-1.719564,-1.410924,-0.224414,-0.654967,0.533040,1.005515,-0.121927
16800,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744414,-1.719564,-1.410924,-0.224414,-0.654967,0.533040,1.005515,-0.121927
16850,0,1.000624,0.821024,0.130588,-0.690819,-0.186270,-0.744414,-1.719564,-1.410924,-0.224414,-0.654967,0.533040,1.005515,-0.121927
